site,elev.mean0,elev.mean,elev.class2,date,yday,yday0,bb.sp,k.type.ss,visits,visits.bin,prop.visits,prop.flower.cover,prop.flower.cover0,bb.sp.abund,bb.sp.abund0,pbl.w.class2
wmb1,-0.9246814804518728,960,mid,2012-07-18,200,0.3421565792149865,telu,7,0,0,0,0.023220973782771534,-0.239521934443887,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-18,200,0.3421565792149865,wurf,0,0,0,0,0.0037453183520599247,-0.5164644569972465,3,-0.20430376940979153,med
wmb1,-0.9246814804518728,960,mid,2012-07-18,200,0.3421565792149865,wurf,1,0,0,0,0.06441947565543071,0.3463180171112968,3,-0.20430376940979153,med
wmb1,-0.9246814804518728,960,mid,2012-07-18,200,0.3421565792149865,wurf,2,0,0,0,7.490636704119849e-4,-0.5590709989285326,3,-0.20430376940979153,med
wmb1,-0.9246814804518728,960,mid,2012-07-18,200,0.3421565792149865,wurf,3,0,0,0,0.002247191011235955,-0.5377677279628896,3,-0.20430376940979153,med
wmb1,-0.9246814804518728,960,mid,2012-07-18,200,0.3421565792149865,wurf,4,0,0,0,0.0014981273408239699,-0.5484193634457112,3,-0.20430376940979153,med
wmb1,-0.9246814804518728,960,mid,2012-07-18,200,0.3421565792149865,wurf,5,3,1,0.15,0.03520599250936329,-0.06909576671874267,3,-0.20430376940979153,med
wmb1,-0.9246814804518728,960,mid,2012-07-18,200,0.3421565792149865,wurf,6,0,0,0,0.06891385767790262,0.4102278300082258,3,-0.20430376940979153,med
wmb1,-0.9246814804518728,960,mid,2012-07-18,200,0.3421565792149865,wurf,7,0,0,0,0.023220973782771534,-0.239521934443887,3,-0.20430376940979153,med
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,hort,0,0,0,0,0.002824858757062147,-0.5295533311074934,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,hort,1,0,0,0,0.19303201506591336,2.1751797580191354,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,hort,2,0,0,0,9.416195856873824e-4,-0.5563328666434005,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,hort,3,0,0,0,0.002824858757062147,-0.5295533311074934,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,hort,4,0,0,0,0.0018832391713747647,-0.542943098875447,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,hort,5,0,0,0,0.04425612052730697,0.05959645068246549,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,hort,6,1,1,0.07692307692307693,0.06591337099811675,0.3675611093453983,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,hort,7,0,0,0,0.021657250470809797,-0.26175797574842113,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,lapi,0,0,0,0,0.002824858757062147,-0.5295533311074934,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,lapi,1,0,0,0,0.19303201506591336,2.1751797580191354,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,lapi,2,0,0,0,9.416195856873824e-4,-0.5563328666434005,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,lapi,3,0,0,0,0.002824858757062147,-0.5295533311074934,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,lapi,4,0,0,0,0.0018832391713747647,-0.542943098875447,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,lapi,5,0,0,0,0.04425612052730697,0.05959645068246549,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,lapi,6,1,1,0.07692307692307693,0.06591337099811675,0.3675611093453983,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,lapi,7,0,0,0,0.021657250470809797,-0.26175797574842113,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,pasc,0,0,0,0,0.002824858757062147,-0.5295533311074934,11,1.2639460255000494,med
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,pasc,1,0,0,0,0.19303201506591336,2.1751797580191354,11,1.2639460255000494,med
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,pasc,2,0,0,0,9.416195856873824e-4,-0.5563328666434005,11,1.2639460255000494,med
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,pasc,3,0,0,0,0.002824858757062147,-0.5295533311074934,11,1.2639460255000494,med
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,pasc,4,0,0,0,0.0018832391713747647,-0.542943098875447,11,1.2639460255000494,med
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,pasc,5,5,1,0.38461538461538464,0.04425612052730697,0.05959645068246549,11,1.2639460255000494,med
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,pasc,6,6,1,0.46153846153846156,0.06591337099811675,0.3675611093453983,11,1.2639460255000494,med
wmb1,-0.9246814804518728,960,mid,2012-07-21,203,0.42886252581882456,pasc,7,0,0,0,0.021657250470809797,-0.26175797574842113,11,1.2639460255000494,med
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,pasc,0,0,0,0,0.0020040080160320644,-0.5412257739513006,8,0.7133523524088591,med
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,pasc,1,0,0,0,0.20641282565130262,2.365453992974164,8,0.7133523524088591,med
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,pasc,2,0,0,0,0.0013360053440213762,-0.5507247274379852,8,0.7133523524088591,med
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,pasc,3,0,0,0,0.0013360053440213762,-0.5507247274379852,8,0.7133523524088591,med
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,pasc,4,0,0,0,6.680026720106881e-4,-0.5602236809246696,8,0.7133523524088591,med
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,pasc,5,1,1,0.1,0.03874415497661991,-0.018783332183651694,8,0.7133523524088591,med
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,pasc,6,7,1,0.7,0.06078824315297261,0.2946821328769375,8,0.7133523524088591,med
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,pasc,7,0,0,0,0.022044088176352707,-0.25625716935076487,8,0.7133523524088591,med
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,soro,0,0,0,0,0.0020040080160320644,-0.5412257739513006,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,soro,1,0,0,0,0.20641282565130262,2.365453992974164,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,soro,2,0,0,0,0.0013360053440213762,-0.5507247274379852,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,soro,3,0,0,0,0.0013360053440213762,-0.5507247274379852,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,soro,4,0,0,0,6.680026720106881e-4,-0.5602236809246696,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,soro,5,0,0,0,0.03874415497661991,-0.018783332183651694,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,soro,6,1,1,0.1,0.06078824315297261,0.2946821328769375,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,soro,7,0,0,0,0.022044088176352707,-0.25625716935076487,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,wurf,0,0,0,0,0.0020040080160320644,-0.5412257739513006,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,wurf,1,0,0,0,0.20641282565130262,2.365453992974164,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,wurf,2,0,0,0,0.0013360053440213762,-0.5507247274379852,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,wurf,3,0,0,0,0.0013360053440213762,-0.5507247274379852,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,wurf,4,0,0,0,6.680026720106881e-4,-0.5602236809246696,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,wurf,5,0,0,0,0.03874415497661991,-0.018783332183651694,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,wurf,6,1,1,0.1,0.06078824315297261,0.2946821328769375,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-07-27,209,0.6022744190265007,wurf,7,0,0,0,0.022044088176352707,-0.25625716935076487,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,hort,0,0,0,0,3.4794711203897004e-4,-0.5647748496620268,3,-0.20430376940979153,long
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,hort,1,0,0,0,0.21120389700765482,2.433582708430332,3,-0.20430376940979153,long
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,hort,2,0,0,0,6.958942240779401e-4,-0.5598270649126995,3,-0.20430376940979153,long
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,hort,3,0,0,0,3.4794711203897004e-4,-0.5647748496620268,3,-0.20430376940979153,long
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,hort,4,0,0,0,3.4794711203897004e-4,-0.5647748496620268,3,-0.20430376940979153,long
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,hort,5,2,1,0.1111111111111111,0.011308281141266528,-0.4089196300582161,3,-0.20430376940979153,long
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,hort,6,1,1,0.05555555555555555,0.009046624913013222,-0.4410802309288437,3,-0.20430376940979153,long
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,hort,7,0,0,0,0.016701461377870565,-0.3322289664436425,3,-0.20430376940979153,long
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,pasc,0,0,0,0,3.4794711203897004e-4,-0.5647748496620268,12,1.4474772498637796,med
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,pasc,1,0,0,0,0.21120389700765482,2.433582708430332,12,1.4474772498637796,med
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,pasc,2,0,0,0,6.958942240779401e-4,-0.5598270649126995,12,1.4474772498637796,med
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,pasc,3,0,0,0,3.4794711203897004e-4,-0.5647748496620268,12,1.4474772498637796,med
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,pasc,4,0,0,0,3.4794711203897004e-4,-0.5647748496620268,12,1.4474772498637796,med
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,pasc,5,3,1,0.16666666666666666,0.011308281141266528,-0.4089196300582161,12,1.4474772498637796,med
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,pasc,6,9,1,0.5,0.009046624913013222,-0.4410802309288437,12,1.4474772498637796,med
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,pasc,7,0,0,0,0.016701461377870565,-0.3322289664436425,12,1.4474772498637796,med
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,soro,0,0,0,0,3.4794711203897004e-4,-0.5647748496620268,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,soro,1,0,0,0,0.21120389700765482,2.433582708430332,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,soro,2,0,0,0,6.958942240779401e-4,-0.5598270649126995,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,soro,3,0,0,0,3.4794711203897004e-4,-0.5647748496620268,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,soro,4,0,0,0,3.4794711203897004e-4,-0.5647748496620268,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,soro,5,1,1,0.05555555555555555,0.011308281141266528,-0.4089196300582161,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,soro,6,0,0,0,0.009046624913013222,-0.4410802309288437,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,soro,7,0,0,0,0.016701461377870565,-0.3322289664436425,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,wurf,0,0,0,0,3.4794711203897004e-4,-0.5647748496620268,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,wurf,1,0,0,0,0.21120389700765482,2.433582708430332,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,wurf,2,0,0,0,6.958942240779401e-4,-0.5598270649126995,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,wurf,3,0,0,0,3.4794711203897004e-4,-0.5647748496620268,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,wurf,4,0,0,0,3.4794711203897004e-4,-0.5647748496620268,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,wurf,5,0,0,0,0.011308281141266528,-0.4089196300582161,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,wurf,6,2,1,0.1111111111111111,0.009046624913013222,-0.4410802309288437,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-07-30,212,0.6889803656303387,wurf,7,0,0,0,0.016701461377870565,-0.3322289664436425,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,pasc,0,0,0,0,3.673094582185491e-4,-0.5644995183894748,8,0.7133523524088591,med
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,pasc,1,0,0,0,0.296969696969697,3.653166669278161,8,0.7133523524088591,med
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,pasc,2,0,0,0,9.182736455463728e-4,-0.5566648443566556,8,0.7133523524088591,med
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,pasc,3,0,0,0,3.673094582185491e-4,-0.5644995183894748,8,0.7133523524088591,med
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,pasc,4,0,0,0,3.673094582185491e-4,-0.5644995183894748,8,0.7133523524088591,med
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,pasc,5,0,0,0,0.011202938475665747,-0.41041759574403175,8,0.7133523524088591,med
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,pasc,6,8,1,0.7272727272727273,0.009182736455463728,-0.4391447338643686,8,0.7133523524088591,med
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,pasc,7,0,0,0,0.013957759412304866,-0.3712442255799361,8,0.7133523524088591,med
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,soro,0,0,0,0,3.673094582185491e-4,-0.5644995183894748,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,soro,1,0,0,0,0.296969696969697,3.653166669278161,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,soro,2,0,0,0,9.182736455463728e-4,-0.5566648443566556,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,soro,3,0,0,0,3.673094582185491e-4,-0.5644995183894748,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,soro,4,0,0,0,3.673094582185491e-4,-0.5644995183894748,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,soro,5,2,1,0.18181818181818182,0.011202938475665747,-0.41041759574403175,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,soro,6,0,0,0,0.009182736455463728,-0.4391447338643686,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,soro,7,0,0,0,0.013957759412304866,-0.3712442255799361,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,wurf,0,0,0,0,3.673094582185491e-4,-0.5644995183894748,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,wurf,1,0,0,0,0.296969696969697,3.653166669278161,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,wurf,2,0,0,0,9.182736455463728e-4,-0.5566648443566556,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,wurf,3,0,0,0,3.673094582185491e-4,-0.5644995183894748,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,wurf,4,0,0,0,3.673094582185491e-4,-0.5644995183894748,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,wurf,5,0,0,0,0.011202938475665747,-0.41041759574403175,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,wurf,6,1,1,0.09090909090909091,0.009182736455463728,-0.4391447338643686,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-08-03,216,0.8045882944354562,wurf,7,0,0,0,0.013957759412304866,-0.3712442255799361,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-08-12,225,1.0647061342469704,pasc,0,0,0,0,0.0053475935828877,-0.4936802099751684,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-12,225,1.0647061342469704,pasc,1,0,0,0,0.7789661319073083,10.507123858459702,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-12,225,1.0647061342469704,pasc,2,0,0,0,0.0106951871657754,-0.4176377855389827,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-12,225,1.0647061342469704,pasc,3,0,0,0,0.0017825311942959,-0.5443751595992922,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-12,225,1.0647061342469704,pasc,4,0,0,0,0.0035650623885918,-0.5190276847872304,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-12,225,1.0647061342469704,pasc,5,1,1,0.2,0.1087344028520499,0.9764733291244222,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-12,225,1.0647061342469704,pasc,6,4,1,0.8,0.030303030303030304,-0.13881556260630165,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-12,225,1.0647061342469704,pasc,7,0,0,0,0.06060606060606061,0.2920915091987508,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,pasc,0,0,0,0,0.0043859649122807015,-0.507354505597465,10,1.0804148011363193,med
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,pasc,1,0,0,0,0.12573099415204678,1.2181637249201354,10,1.0804148011363193,med
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,pasc,2,1,1,0.06666666666666667,0.007309941520467837,-0.46577575305487223,10,1.0804148011363193,med
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,pasc,4,0,0,0,0.0014619883040935674,-0.5489332581400578,10,1.0804148011363193,med
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,pasc,5,3,1,0.2,0.07309941520467836,0.4697461791534654,10,1.0804148011363193,med
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,pasc,6,6,1,0.4,0.019005847953216377,-0.29946074288450103,10,1.0804148011363193,med
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,pasc,7,0,0,0,0.019005847953216377,-0.29946074288450103,10,1.0804148011363193,med
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,prat,0,0,0,0,0.0043859649122807015,-0.507354505597465,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,prat,1,0,0,0,0.12573099415204678,1.2181637249201354,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,prat,2,0,0,0,0.007309941520467837,-0.46577575305487223,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,prat,4,0,0,0,0.0014619883040935674,-0.5489332581400578,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,prat,5,1,1,0.06666666666666667,0.07309941520467836,0.4697461791534654,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,prat,6,0,0,0,0.019005847953216377,-0.29946074288450103,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,prat,7,0,0,0,0.019005847953216377,-0.29946074288450103,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,soro,0,0,0,0,0.0043859649122807015,-0.507354505597465,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,soro,1,0,0,0,0.12573099415204678,1.2181637249201354,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,soro,2,2,1,0.13333333333333333,0.007309941520467837,-0.46577575305487223,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,soro,4,0,0,0,0.0014619883040935674,-0.5489332581400578,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,soro,5,0,0,0,0.07309941520467836,0.4697461791534654,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,soro,6,0,0,0,0.019005847953216377,-0.29946074288450103,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,soro,7,0,0,0,0.019005847953216377,-0.29946074288450103,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,wurf,0,0,0,0,0.0043859649122807015,-0.507354505597465,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,wurf,1,0,0,0,0.12573099415204678,1.2181637249201354,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,wurf,2,0,0,0,0.007309941520467837,-0.46577575305487223,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,wurf,4,0,0,0,0.0014619883040935674,-0.5489332581400578,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,wurf,5,2,1,0.13333333333333333,0.07309941520467836,0.4697461791534654,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,wurf,6,0,0,0,0.019005847953216377,-0.29946074288450103,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-16,229,1.1803140630520879,wurf,7,0,0,0,0.019005847953216377,-0.29946074288450103,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,pasc,0,0,0,0,0.0018115942028985505,-0.5439618855534434,10,1.0804148011363193,med
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,pasc,1,0,0,0,0.09782608695652174,0.8213578039158262,10,1.0804148011363193,med
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,pasc,2,1,1,0.06666666666666667,0.009057971014492754,-0.44091889012180047,10,1.0804148011363193,med
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,pasc,3,0,0,0,0.003623188405797101,-0.5182011366955327,10,1.0804148011363193,med
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,pasc,4,0,0,0,0.003623188405797101,-0.5182011366955327,10,1.0804148011363193,med
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,pasc,5,3,1,0.2,0.1068840579710145,0.9501615482053799,10,1.0804148011363193,med
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,pasc,6,6,1,0.4,0.012681159420289856,-0.3893973924059789,10,1.0804148011363193,med
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,pasc,7,0,0,0,0.014492753623188404,-0.36363664354806824,10,1.0804148011363193,med
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,prat,0,0,0,0,0.0018115942028985505,-0.5439618855534434,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,prat,1,0,0,0,0.09782608695652174,0.8213578039158262,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,prat,2,0,0,0,0.009057971014492754,-0.44091889012180047,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,prat,3,0,0,0,0.003623188405797101,-0.5182011366955327,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,prat,4,0,0,0,0.003623188405797101,-0.5182011366955327,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,prat,5,1,1,0.06666666666666667,0.1068840579710145,0.9501615482053799,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,prat,6,0,0,0,0.012681159420289856,-0.3893973924059789,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,prat,7,0,0,0,0.014492753623188404,-0.36363664354806824,1,-0.5713662181372517,short
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,soro,0,0,0,0,0.0018115942028985505,-0.5439618855534434,2,-0.38783499377352165,short
